2896|1184022|3.0|1.0|1000000001
4696|962348|3.0|1.0|1000000001
7386|2117882|3.0|5.0|1000000001
4226|295704|1.0|4.0|1000000001
4635|1113166|2.0|4.0|1000000001
4755|1723280|2.0|4.0|1000000001
3226|984621|4.0|1.0|1000000001
9807|1870255|2.0|3.0|1000000001
2798|2309708|5.0|2.0|1000000001
8597|1183827|1.0|1.0|1000000001
4251|2367555|4.0|1.0|1000000001
7262|2515986|4.0|4.0|1000000001
5532|1920270|3.0|5.0|1000000001
278|2120717|3.0|4.0|1000000001
3792|985123|5.0|3.0|1000000001
7589|2438983|3.0|3.0|1000000001
4916|2018097|4.0|4.0|1000000001
5926|1638717|2.0|1.0|1000000001
2552|1198101|4.0|5.0|1000000001
8984|2295173|1.0|5.0|1000000001
1521|1392187|4.0|1.0|1000000001
4303|282277|2.0|5.0|1000000001
1131|1944083|3.0|1.0|1000000001
4436|709261|5.0|1.0|1000000001
3652|1672436|3.0|2.0|1000000001
9934|2303903|1.0|1.0|1000000001
3945|1951361|1.0|3.0|1000000001
2247|2337288|2.0|4.0|1000000001
4990|1984442|3.0|1.0|1000000001
9653|1827418|1.0|5.0|1000000001
8918|2341717|2.0|2.0|1000000001
8226|2504119|5.0|2.0|1000000001
718|2037242|3.0|3.0|1000000001
2153|1574817|5.0|1.0|1000000001
6905|1970211|5.0|5.0|1000000001
1569|1120885|1.0|3.0|1000000001
2305|488137|5.0|2.0|1000000001
5388|1536359|2.0|5.0|1000000001
94|380164|1.0|3.0|1000000001
1408|1727184|4.0|2.0|1000000001
6720|1683238|2.0|2.0|1000000001
2863|1662617|1.0|2.0|1000000001
1945|1732464|5.0|3.0|1000000001
9214|2350356|3.0|3.0|1000000001
2631|124803|1.0|3.0|1000000001
2653|797010|5.0|5.0|1000000001
6890|2426395|1.0|4.0|1000000001
8208|2278357|4.0|1.0|1000000001
6785|1756022|4.0|1.0|1000000001
5546|1200470|3.0|5.0|1000000001
7603|2523829|4.0|5.0|1000000001
1110|2494856|5.0|2.0|1000000001
1027|2453261|4.0|2.0|1000000001
8921|1709277|4.0|4.0|1000000001
2620|148173|4.0|1.0|1000000001
2020|2468170|2.0|1.0|1000000001
7720|1096905|4.0|2.0|1000000001
7028|2071893|1.0|1.0|1000000001
1319|1488586|5.0|2.0|1000000001
3839|1666363|5.0|5.0|1000000001
4805|835361|2.0|3.0|1000000001
2034|1692741|5.0|3.0|1000000001
6607|1972647|1.0|4.0|1000000001
6450|366790|3.0|3.0|1000000001
5938|1959679|5.0|3.0|1000000001
5956|2214959|2.0|1.0|1000000001
7601|119578|5.0|2.0|1000000001
1953|2231171|1.0|3.0|1000000001
2717|2107946|3.0|1.0|1000000001
2251|2338838|5.0|1.0|1000000001
4648|2453551|4.0|4.0|1000000001
5226|1669582|4.0|4.0|1000000001
2377|681796|3.0|1.0|1000000001
4165|1667548|5.0|2.0|1000000001
3454|2513664|5.0|3.0|1000000001
6109|1451530|2.0|3.0|1000000001
4822|2342243|1.0|2.0|1000000001
5334|1499416|1.0|4.0|1000000001
7219|2263509|4.0|5.0|1000000001
7368|467649|3.0|4.0|1000000001
8072|2124157|4.0|5.0|1000000001
5999|1733249|3.0|3.0|1000000001
9885|2311097|2.0|3.0|1000000001
4784|2295980|2.0|5.0|1000000001
8192|2423338|4.0|3.0|1000000001
2087|2145025|1.0|3.0|1000000001
1148|1813004|1.0|1.0|1000000001
4762|1227326|5.0|5.0|1000000001
1456|347239|2.0|5.0|1000000001
6750|2391645|2.0|2.0|1000000001
8502|2469261|5.0|1.0|1000000001
7825|1101271|2.0|2.0|1000000001
6121|2392045|4.0|1.0|1000000001
2783|2024692|5.0|1.0|1000000001
7187|2392361|5.0|2.0|1000000001
4372|1780389|1.0|1.0|1000000001
9218|1644197|4.0|3.0|1000000001
8265|951097|4.0|2.0|1000000001
5767|1855460|4.0|1.0|1000000001
5043|280281|3.0|5.0|1000000001
8961|1992032|5.0|5.0|1000000001
1392|2184075|5.0|4.0|1000000001
1987|2369095|4.0|3.0|1000000001
4092|1507432|5.0|5.0|1000000001
2499|19624|3.0|2.0|1000000001
2312|2284745|4.0|2.0|1000000001
3280|1962325|5.0|4.0|1000000001
6648|2010647|1.0|2.0|1000000001
9934|2046406|2.0|2.0|1000000001
2663|2470613|3.0|3.0|1000000001
3876|2341470|1.0|1.0|1000000001
6224|2489381|2.0|3.0|1000000001
1694|1792216|2.0|1.0|1000000001
4470|1793789|3.0|4.0|1000000001
3001|2438692|5.0|1.0|1000000001
7968|2165570|5.0|5.0|1000000001
2623|2024987|1.0|1.0|1000000001
7910|1638632|3.0|4.0|1000000001
2710|1709879|4.0|5.0|1000000001
323|281706|4.0|4.0|1000000001
5478|1415653|4.0|4.0|1000000001
4676|1898160|1.0|4.0|1000000001
6030|2054792|2.0|2.0|1000000001
4201|2516211|4.0|4.0|1000000001
59|1075419|4.0|4.0|1000000001
6378|2069031|3.0|3.0|1000000001
8430|2248840|3.0|1.0|1000000001
5766|1832301|5.0|4.0|1000000001
8936|1989930|2.0|5.0|1000000001
6109|1728953|3.0|5.0|1000000001
4515|2466729|4.0|1.0|1000000001
5525|2015266|5.0|5.0|1000000001
3688|1746242|5.0|1.0|1000000001
764|2004758|1.0|3.0|1000000001
9000|112636|4.0|1.0|1000000001
2551|2104766|2.0|1.0|1000000001
63|1677191|4.0|4.0|1000000001
8938|2314303|4.0|2.0|1000000001
4545|2001763|3.0|3.0|1000000001
2919|2364108|2.0|2.0|1000000001
9729|2500884|4.0|4.0|1000000001
7108|738836|4.0|3.0|1000000001
28|1640117|1.0|3.0|1000000001
1787|2409999|2.0|1.0|1000000001
4174|2002822|2.0|5.0|1000000001
1285|1889545|3.0|1.0|1000000001
5050|598857|4.0|4.0|1000000001
8077|2382285|2.0|5.0|1000000001
7180|1988982|3.0|1.0|1000000001
2153|1927748|5.0|5.0|1000000001
1695|2519740|5.0|3.0|1000000001
731|281575|1.0|3.0|1000000001
3668|2221732|2.0|3.0|1000000001
2422|770760|1.0|2.0|1000000001
6369|1937493|2.0|3.0|1000000001
6552|133274|2.0|4.0|1000000001
8919|2479396|5.0|2.0|1000000001
6913|2069006|1.0|1.0|1000000001
9631|1611090|2.0|5.0|1000000001
1257|1895835|1.0|5.0|1000000001
5846|2126833|5.0|5.0|1000000001
1898|1005510|4.0|2.0|1000000001
8464|2349594|3.0|5.0|1000000001
6155|2446529|1.0|2.0|1000000001
5677|346922|4.0|2.0|1000000001
729|1151729|5.0|2.0|1000000001
3025|1189580|1.0|4.0|1000000001
9803|2190917|4.0|5.0|1000000001
9848|1829354|1.0|5.0|1000000001
5306|2151778|1.0|3.0|1000000001
623|2209925|3.0|4.0|1000000001
346|2421581|3.0|2.0|1000000001
1695|2262260|2.0|3.0|1000000001
4238|680811|2.0|3.0|1000000001
8116|1392461|5.0|2.0|1000000001
2624|1780020|2.0|4.0|1000000001
1203|5006|1.0|3.0|1000000001
2261|2371443|1.0|3.0|1000000001
8871|986772|1.0|5.0|1000000001
5525|2515080|4.0|3.0|1000000001
8756|2168620|5.0|5.0|1000000001
2883|2324267|3.0|5.0|1000000001
3530|2352226|2.0|2.0|1000000001
6403|1742304|3.0|1.0|1000000001
9947|1757430|2.0|4.0|1000000001
3605|2117264|3.0|4.0|1000000001
5861|2341478|3.0|5.0|1000000001
9952|763073|3.0|2.0|1000000001
3267|1811806|2.0|3.0|1000000001
4094|2158085|1.0|1.0|1000000001
3855|221863|4.0|4.0|1000000001
8858|1886758|5.0|2.0|1000000001
9027|1007703|1.0|1.0|1000000001
203|2421314|5.0|2.0|1000000001
2537|2230741|5.0|5.0|1000000001
8621|2255680|3.0|3.0|1000000001
2924|2525502|3.0|5.0|1000000001
2884|1105931|1.0|1.0|1000000001
405|1274991|4.0|1.0|1000000001
4302|2135917|5.0|1.0|1000000001
7933|1907354|2.0|1.0|1000000001
9728|2065645|1.0|4.0|1000000001
4807|2214205|2.0|4.0|1000000001
660|2102969|4.0|5.0|1000000001
156|2453966|3.0|3.0|1000000001
2422|2012580|5.0|3.0|1000000001
148|1696123|3.0|5.0|1000000001
5248|2408713|5.0|3.0|1000000001
6562|962570|1.0|1.0|1000000001
6247|698244|2.0|1.0|1000000001
6743|893407|5.0|4.0|1000000001
7117|1789585|3.0|2.0|1000000001
6660|1199914|3.0|4.0|1000000001
2252|281568|4.0|3.0|1000000001
2410|1913532|5.0|1.0|1000000001
9509|642530|1.0|3.0|1000000001
6403|2038594|1.0|4.0|1000000001
8803|1783930|3.0|4.0|1000000001
6982|1619996|2.0|3.0|1000000001
5158|2348096|2.0|4.0|1000000001
7324|861963|3.0|4.0|1000000001
6243|2495463|5.0|2.0|1000000001
9910|1275433|3.0|4.0|1000000001
2936|1793215|5.0|3.0|1000000001
6953|1856230|3.0|2.0|1000000001
3101|366790|1.0|3.0|1000000001
3386|1976589|4.0|1.0|1000000001
2911|1737834|4.0|1.0|1000000001
7519|2417399|1.0|1.0|1000000001
4230|960320|4.0|1.0|1000000001
3872|1746381|4.0|2.0|1000000001
7349|2517959|3.0|5.0|1000000001
7207|1760920|4.0|4.0|1000000001
587|2133046|1.0|4.0|1000000001
1380|1408787|1.0|3.0|1000000001
3278|1650869|1.0|5.0|1000000001
6985|508484|3.0|4.0|1000000001
9438|1653477|3.0|5.0|1000000001
1113|1244035|4.0|1.0|1000000001
3471|925557|3.0|5.0|1000000001
6794|2441469|4.0|2.0|1000000001
2514|728773|3.0|2.0|1000000001
9160|2110765|3.0|4.0|1000000001
636|740671|4.0|1.0|1000000001
2824|2281559|4.0|2.0|1000000001
9838|161465|3.0|1.0|1000000001
7766|1418205|3.0|4.0|1000000001
6624|1030911|1.0|1.0|1000000001
6454|1667491|5.0|4.0|1000000001
3943|224357|3.0|5.0|1000000001
3132|1373188|3.0|4.0|1000000001
6272|1788044|1.0|3.0|1000000001
6323|225884|5.0|4.0|1000000001
9210|717487|1.0|4.0|1000000001
8220|2506870|1.0|3.0|1000000001
8156|1735938|3.0|2.0|1000000001
7575|2185919|4.0|5.0|1000000001
7829|2378863|4.0|2.0|1000000001
5799|2382567|4.0|1.0|1000000001
2075|1735720|1.0|1.0|1000000001
544|1288130|4.0|4.0|1000000001
6431|1841505|2.0|3.0|1000000001
297|281589|5.0|3.0|1000000001
7208|1909873|3.0|5.0|1000000001
5883|1735352|5.0|1.0|1000000001
8060|1807433|5.0|1.0|1000000001
3118|2322528|3.0|1.0|1000000001
9080|1664598|5.0|3.0|1000000001
5807|636034|4.0|1.0|1000000001
183|2511288|4.0|2.0|1000000001
5388|2426766|3.0|2.0|1000000001
1764|286706|3.0|3.0|1000000001
8354|2209168|5.0|5.0|1000000001
7847|2226902|5.0|1.0|1000000001
9277|1851517|5.0|2.0|1000000001
8985|2052281|2.0|4.0|1000000001
1006|680521|4.0|4.0|1000000001
833|1658018|3.0|4.0|1000000001
7268|1876151|2.0|3.0|1000000001
5209|1197089|5.0|1.0|1000000001
6919|1945677|2.0|5.0|1000000001
3710|2444503|4.0|3.0|1000000001
3817|1408797|1.0|1.0|1000000001
825|2004704|1.0|4.0|1000000001
480|2330276|4.0|2.0|1000000001
3078|568825|4.0|1.0|1000000001
7504|1533770|3.0|5.0|1000000001
7273|2324122|4.0|3.0|1000000001
6314|1844762|3.0|1.0|1000000001
4198|304584|2.0|4.0|1000000001
9377|1656191|2.0|4.0|1000000001
5604|1812142|3.0|5.0|1000000001
2291|72774|5.0|5.0|1000000001
2304|2174674|2.0|3.0|1000000001
5999|1633855|3.0|2.0|1000000001
860|1408894|5.0|1.0|1000000001
8707|2030349|5.0|4.0|1000000001
5389|1637555|3.0|5.0|1000000001
7002|358139|3.0|5.0|1000000001
733|2207546|1.0|1.0|1000000001
8324|1638556|5.0|5.0|1000000001
7970|1764816|4.0|3.0|1000000001
5913|925980|5.0|5.0|1000000001
5712|2148292|3.0|5.0|1000000001
5926|2289591|1.0|3.0|1000000001
5530|2035920|5.0|2.0|1000000001
3953|1720614|3.0|2.0|1000000001
226|1749089|4.0|2.0|1000000001
93|1198760|3.0|2.0|1000000001
8757|2036223|1.0|4.0|1000000001
3950|2124104|4.0|5.0|1000000001
2316|489213|1.0|5.0|1000000001
988|2097729|1.0|3.0|1000000001
9975|1571078|1.0|4.0|1000000001
9854|1077317|4.0|2.0|1000000001
9436|2169335|4.0|4.0|1000000001
3939|1826084|4.0|5.0|1000000001
8547|1233224|5.0|1.0|1000000001
1779|52857|4.0|2.0|1000000001
3008|2127643|1.0|5.0|1000000001
5902|1197754|2.0|5.0|1000000001
8722|2494398|3.0|1.0|1000000001
8972|1166448|2.0|4.0|1000000001
6317|2342421|4.0|4.0|1000000001
2672|2244517|3.0|2.0|1000000001
2051|1324979|3.0|5.0|1000000001
8702|1827869|4.0|4.0|1000000001
2323|1701102|5.0|5.0|1000000001
2487|2097002|2.0|3.0|1000000001
7092|890124|3.0|1.0|1000000001
1668|1274525|3.0|5.0|1000000001
8196|1940884|3.0|3.0|1000000001
2970|2425133|3.0|3.0|1000000001
9562|2318460|3.0|1.0|1000000001
5070|1136272|1.0|1.0|1000000001
7056|1774294|4.0|5.0|1000000001
4973|584697|3.0|1.0|1000000001
3936|182911|1.0|3.0|1000000001
7693|2352022|2.0|3.0|1000000001
919|2399426|2.0|2.0|1000000001
2759|1067205|1.0|2.0|1000000001
6278|1729413|5.0|2.0|1000000001
9757|2464085|2.0|2.0|1000000001
651|133680|2.0|4.0|1000000001
5383|1923769|3.0|3.0|1000000001
3333|2496766|2.0|5.0|1000000001
5349|2231128|5.0|3.0|1000000001
8266|2150245|1.0|3.0|1000000001
4700|2425636|2.0|5.0|1000000001
4801|2092210|5.0|4.0|1000000001
2585|120262|5.0|2.0|1000000001
3190|1708070|4.0|4.0|1000000001
5236|1898731|5.0|1.0|1000000001
1988|2249091|1.0|2.0|1000000001
236|2426077|5.0|3.0|1000000001
6684|579442|1.0|5.0|1000000001
5995|167571|4.0|2.0|1000000001
7763|283195|1.0|2.0|1000000001
3027|1922945|2.0|2.0|1000000001
5600|2352907|5.0|5.0|1000000001
8009|981773|3.0|2.0|1000000001
7930|15362|4.0|1.0|1000000001
6982|1858525|3.0|3.0|1000000001
1722|2378671|5.0|3.0|1000000001
8319|1488586|3.0|2.0|1000000001
1555|2238689|3.0|3.0|1000000001
477|1691390|2.0|5.0|1000000001
7631|1005478|2.0|2.0|1000000001
1962|2131946|1.0|2.0|1000000001
4504|2158085|2.0|3.0|1000000001
15|1936569|5.0|4.0|1000000001
5784|1782254|1.0|1.0|1000000001
6545|1791659|5.0|4.0|1000000001
720|1067976|2.0|2.0|1000000001
5808|2200828|5.0|4.0|1000000001
8176|2382718|5.0|1.0|1000000001
5309|2068149|3.0|2.0|1000000001
3953|2258187|2.0|5.0|1000000001
5986|1983423|5.0|1.0|1000000001
2691|204689|2.0|1.0|1000000001
108|1774798|3.0|5.0|1000000001
1375|2384072|3.0|4.0|1000000001
5988|1634244|3.0|5.0|1000000001
5038|2430703|1.0|2.0|1000000001
5728|2295197|3.0|4.0|1000000001
6959|398917|4.0|4.0|1000000001
8103|1557758|1.0|3.0|1000000001
6208|1881246|1.0|1.0|1000000001
7980|2428107|1.0|5.0|1000000001
4804|225818|4.0|4.0|1000000001
2413|2422401|1.0|3.0|1000000001
3860|1856420|1.0|2.0|1000000001
480|2520870|3.0|2.0|1000000001
1039|1788792|3.0|5.0|1000000001
9728|474794|3.0|5.0|1000000001
2748|2415821|5.0|5.0|1000000001
4859|1798086|5.0|2.0|1000000001
9246|1639590|2.0|1.0|1000000001
7927|1958655|4.0|4.0|1000000001
4648|2059712|1.0|5.0|1000000001
8073|1489698|4.0|3.0|1000000001
2763|1691891|3.0|1.0|1000000001
2570|2223891|1.0|3.0|1000000001
6702|822281|4.0|2.0|1000000001
946|1745517|1.0|3.0|1000000001
532|1945938|3.0|5.0|1000000001
430|1134628|1.0|2.0|1000000001
7298|1815375|3.0|2.0|1000000001
5906|1726561|4.0|2.0|1000000001
4277|2161987|3.0|4.0|1000000001
8806|1673470|4.0|3.0|1000000001
7225|1953896|3.0|5.0|1000000001
3220|1776755|5.0|5.0|1000000001
1435|1865207|1.0|1.0|1000000001
6015|2484952|5.0|2.0|1000000001
1588|1899516|5.0|4.0|1000000001
9375|2437244|1.0|5.0|1000000001
3413|442032|2.0|1.0|1000000001
1878|2017119|4.0|4.0|1000000001
1885|2397169|5.0|5.0|1000000001
8072|223133|1.0|1.0|1000000001
3227|2123243|4.0|4.0|1000000001
7147|2418740|4.0|3.0|1000000001
3592|1915071|5.0|4.0|1000000001
4518|1756458|2.0|3.0|1000000001
496|1011511|5.0|1.0|1000000001
2800|2422750|5.0|4.0|1000000001
7703|2289983|4.0|1.0|1000000001
2097|2179938|1.0|3.0|1000000001
5802|2356895|3.0|3.0|1000000001
6110|1794228|3.0|5.0|1000000001
6888|2096188|5.0|5.0|1000000001
631|1709951|2.0|3.0|1000000001
5205|1030894|1.0|1.0|1000000001
2091|968315|2.0|5.0|1000000001
9728|2246350|5.0|2.0|1000000001
2300|1928456|5.0|2.0|1000000001
2153|1842743|4.0|1.0|1000000001
1267|2469165|1.0|4.0|1000000001
7207|1207720|5.0|5.0|1000000001
2226|1890716|5.0|1.0|1000000001
4172|1947658|1.0|5.0|1000000001
1229|1955788|5.0|3.0|1000000001
3311|1198373|5.0|2.0|1000000001
5782|1331798|5.0|1.0|1000000001
8237|1882525|5.0|4.0|1000000001
273|1835635|5.0|2.0|1000000001
6929|1125798|2.0|2.0|1000000001
9401|889304|1.0|2.0|1000000001
5149|148418|4.0|3.0|1000000001
4952|2376698|4.0|1.0|1000000001
2265|1812148|4.0|2.0|1000000001
9996|2206684|4.0|2.0|1000000001
9124|1585162|5.0|5.0|1000000001
9786|1287952|3.0|2.0|1000000001
6094|1420514|1.0|4.0|1000000001
2076|1631857|2.0|5.0|1000000001
1466|2293826|3.0|2.0|1000000001
9387|2237976|1.0|1.0|1000000001
1963|1695047|5.0|3.0|1000000001
6732|1587324|1.0|2.0|1000000001
9941|1886261|4.0|3.0|1000000001
341|1606532|1.0|2.0|1000000001
4479|1905231|1.0|5.0|1000000001
9551|474794|4.0|3.0|1000000001
4201|1905231|2.0|1.0|1000000001
7032|2439691|5.0|2.0|1000000001
